ndc11,rxcui,name,rxnavImageObjectId,rxnavImageFileName,nlmImageFileName,RXNAV 120,RXBASE 120,RXNAV 300,RXBASE 300,RXNAV 600,RXBASE 600,RXNAV 800,RXBASE 800,RXNAV 1024,RXBASE 1024,RXNAV ORIGINAL,RXBASE ORIGINAL
53489-0329-01,198222,Spironolactone 100 MG Oral Tablet,185618277,53489-0329-01_RXNAVIMAGE10_4C0EA635.jpg,53489-0329-01_NLMIMAGE10_4C0EA635.jpg,image/images/gallery/120/53489-0329-01_RXNAVIMAGE10_4C0EA635.jpg,image/images/gallery/120/53489-0329-01_NLMIMAGE10_4C0EA635.jpg,image/images/gallery/300/53489-0329-01_RXNAVIMAGE10_4C0EA635.jpg,image/images/gallery/300/53489-0329-01_NLMIMAGE10_4C0EA635.jpg,image/images/gallery/600/53489-0329-01_RXNAVIMAGE10_4C0EA635.jpg,image/images/gallery/600/53489-0329-01_NLMIMAGE10_4C0EA635.jpg,image/images/gallery/800/53489-0329-01_RXNAVIMAGE10_4C0EA635.jpg,image/images/gallery/800/53489-0329-01_NLMIMAGE10_4C0EA635.jpg,image/images/gallery/1024/53489-0329-01_RXNAVIMAGE10_4C0EA635.jpg,image/images/gallery/1024/53489-0329-01_NLMIMAGE10_4C0EA635.jpg,image/images/gallery/original/53489-0329-01_RXNAVIMAGE10_4C0EA635.jpg,image/images/gallery/original/53489-0329-01_NLMIMAGE10_4C0EA635.jpg
00603-5764-28,198223,Spironolactone 50 MG Oral Tablet,185618261,00603-5764-28_RXNAVIMAGE10_460EA335.jpg,00603-5764-28_NLMIMAGE10_460EA335.jpg,image/images/gallery/120/00603-5764-28_RXNAVIMAGE10_460EA335.jpg,image/images/gallery/120/00603-5764-28_NLMIMAGE10_460EA335.jpg,image/images/gallery/300/00603-5764-28_RXNAVIMAGE10_460EA335.jpg,image/images/gallery/300/00603-5764-28_NLMIMAGE10_460EA335.jpg,image/images/gallery/600/00603-5764-28_RXNAVIMAGE10_460EA335.jpg,image/images/gallery/600/00603-5764-28_NLMIMAGE10_460EA335.jpg,image/images/gallery/800/00603-5764-28_RXNAVIMAGE10_460EA335.jpg,image/images/gallery/800/00603-5764-28_NLMIMAGE10_460EA335.jpg,image/images/gallery/1024/00603-5764-28_RXNAVIMAGE10_460EA335.jpg,image/images/gallery/1024/00603-5764-28_NLMIMAGE10_460EA335.jpg,image/images/gallery/original/00603-5764-28_RXNAVIMAGE10_460EA335.jpg,image/images/gallery/original/00603-5764-28_NLMIMAGE10_460EA335.jpg
00603-5770-21,904567,Sotalol Hydrochloride 120 MG Oral Tablet,185642023,00603-5770-21_RXNAVIMAGE10_CD1FE6FF.jpg,00603-5770-21_NLMIMAGE10_CD1FE6FF.jpg,image/images/gallery/120/00603-5770-21_RXNAVIMAGE10_CD1FE6FF.jpg,image/images/gallery/120/00603-5770-21_NLMIMAGE10_CD1FE6FF.jpg,image/images/gallery/300/00603-5770-21_RXNAVIMAGE10_CD1FE6FF.jpg,image/images/gallery/300/00603-5770-21_NLMIMAGE10_CD1FE6FF.jpg,image/images/gallery/600/00603-5770-21_RXNAVIMAGE10_CD1FE6FF.jpg,image/images/gallery/600/00603-5770-21_NLMIMAGE10_CD1FE6FF.jpg,image/images/gallery/800/00603-5770-21_RXNAVIMAGE10_CD1FE6FF.jpg,image/images/gallery/800/00603-5770-21_NLMIMAGE10_CD1FE6FF.jpg,image/images/gallery/1024/00603-5770-21_RXNAVIMAGE10_CD1FE6FF.jpg,image/images/gallery/1024/00603-5770-21_NLMIMAGE10_CD1FE6FF.jpg,image/images/gallery/original/00603-5770-21_RXNAVIMAGE10_CD1FE6FF.jpg,image/images/gallery/original/00603-5770-21_NLMIMAGE10_CD1FE6FF.jpg
16729-0007-15,200345,Simvastatin 80 MG Oral Tablet,185618217,16729-0007-15_RXNAVIMAGE10_350E9AF4.jpg,16729-0007-15_NLMIMAGE10_350E9AF4.jpg,image/images/gallery/120/16729-0007-15_RXNAVIMAGE10_350E9AF4.jpg,image/images/gallery/120/16729-0007-15_NLMIMAGE10_350E9AF4.jpg,image/images/gallery/300/16729-0007-15_RXNAVIMAGE10_350E9AF4.jpg,image/images/gallery/300/16729-0007-15_NLMIMAGE10_350E9AF4.jpg,image/images/gallery/600/16729-0007-15_RXNAVIMAGE10_350E9AF4.jpg,image/images/gallery/600/16729-0007-15_NLMIMAGE10_350E9AF4.jpg,image/images/gallery/800/16729-0007-15_RXNAVIMAGE10_350E9AF4.jpg,image/images/gallery/800/16729-0007-15_NLMIMAGE10_350E9AF4.jpg,image/images/gallery/1024/16729-0007-15_RXNAVIMAGE10_350E9AF4.jpg,image/images/gallery/1024/16729-0007-15_NLMIMAGE10_350E9AF4.jpg,image/images/gallery/original/16729-0007-15_RXNAVIMAGE10_350E9AF4.jpg,image/images/gallery/original/16729-0007-15_NLMIMAGE10_350E9AF4.jpg
65162-0513-50,583170,Salsalate 750 MG Oral Tablet,185618161,65162-0513-50_RXNAVIMAGE10_210E90D4.jpg,65162-0513-50_NLMIMAGE10_210E90D4.jpg,image/images/gallery/120/65162-0513-50_RXNAVIMAGE10_210E90D4.jpg,image/images/gallery/120/65162-0513-50_NLMIMAGE10_210E90D4.jpg,image/images/gallery/300/65162-0513-50_RXNAVIMAGE10_210E90D4.jpg,image/images/gallery/300/65162-0513-50_NLMIMAGE10_210E90D4.jpg,image/images/gallery/600/65162-0513-50_RXNAVIMAGE10_210E90D4.jpg,image/images/gallery/600/65162-0513-50_NLMIMAGE10_210E90D4.jpg,image/images/gallery/800/65162-0513-50_RXNAVIMAGE10_210E90D4.jpg,image/images/gallery/800/65162-0513-50_NLMIMAGE10_210E90D4.jpg,image/images/gallery/1024/65162-0513-50_RXNAVIMAGE10_210E90D4.jpg,image/images/gallery/1024/65162-0513-50_NLMIMAGE10_210E90D4.jpg,image/images/gallery/original/65162-0513-50_RXNAVIMAGE10_210E90D4.jpg,image/images/gallery/original/65162-0513-50_NLMIMAGE10_210E90D4.jpg
00603-5683-20,312828,Risperidone 0.25 MG Oral Tablet,185618097,00603-5683-20_RXNAVIMAGE10_090E84D4.jpg,00603-5683-20_NLMIMAGE10_090E84D4.jpg,image/images/gallery/120/00603-5683-20_RXNAVIMAGE10_090E84D4.jpg,image/images/gallery/120/00603-5683-20_NLMIMAGE10_090E84D4.jpg,image/images/gallery/300/00603-5683-20_RXNAVIMAGE10_090E84D4.jpg,image/images/gallery/300/00603-5683-20_NLMIMAGE10_090E84D4.jpg,image/images/gallery/600/00603-5683-20_RXNAVIMAGE10_090E84D4.jpg,image/images/gallery/600/00603-5683-20_NLMIMAGE10_090E84D4.jpg,image/images/gallery/800/00603-5683-20_RXNAVIMAGE10_090E84D4.jpg,image/images/gallery/800/00603-5683-20_NLMIMAGE10_090E84D4.jpg,image/images/gallery/1024/00603-5683-20_RXNAVIMAGE10_090E84D4.jpg,image/images/gallery/1024/00603-5683-20_NLMIMAGE10_090E84D4.jpg,image/images/gallery/original/00603-5683-20_RXNAVIMAGE10_090E84D4.jpg,image/images/gallery/original/00603-5683-20_NLMIMAGE10_090E84D4.jpg
00603-5686-28,312831,Risperidone 2 MG Oral Tablet,185618088,00603-5686-28_RXNAVIMAGE10_060E8324.jpg,00603-5686-28_NLMIMAGE10_060E8324.jpg,image/images/gallery/120/00603-5686-28_RXNAVIMAGE10_060E8324.jpg,image/images/gallery/120/00603-5686-28_NLMIMAGE10_060E8324.jpg,image/images/gallery/300/00603-5686-28_RXNAVIMAGE10_060E8324.jpg,image/images/gallery/300/00603-5686-28_NLMIMAGE10_060E8324.jpg,image/images/gallery/600/00603-5686-28_RXNAVIMAGE10_060E8324.jpg,image/images/gallery/600/00603-5686-28_NLMIMAGE10_060E8324.jpg,image/images/gallery/800/00603-5686-28_RXNAVIMAGE10_060E8324.jpg,image/images/gallery/800/00603-5686-28_NLMIMAGE10_060E8324.jpg,image/images/gallery/1024/00603-5686-28_RXNAVIMAGE10_060E8324.jpg,image/images/gallery/1024/00603-5686-28_NLMIMAGE10_060E8324.jpg,image/images/gallery/original/00603-5686-28_RXNAVIMAGE10_060E8324.jpg,image/images/gallery/original/00603-5686-28_NLMIMAGE10_060E8324.jpg
00603-5688-20,314211,Risperidone 4 MG Oral Tablet,185618072,00603-5688-20_RXNAVIMAGE10_000E8024.jpg,00603-5688-20_NLMIMAGE10_000E8024.jpg,image/images/gallery/120/00603-5688-20_RXNAVIMAGE10_000E8024.jpg,image/images/gallery/120/00603-5688-20_NLMIMAGE10_000E8024.jpg,image/images/gallery/300/00603-5688-20_RXNAVIMAGE10_000E8024.jpg,image/images/gallery/300/00603-5688-20_NLMIMAGE10_000E8024.jpg,image/images/gallery/600/00603-5688-20_RXNAVIMAGE10_000E8024.jpg,image/images/gallery/600/00603-5688-20_NLMIMAGE10_000E8024.jpg,image/images/gallery/800/00603-5688-20_RXNAVIMAGE10_000E8024.jpg,image/images/gallery/800/00603-5688-20_NLMIMAGE10_000E8024.jpg,image/images/gallery/1024/00603-5688-20_RXNAVIMAGE10_000E8024.jpg,image/images/gallery/1024/00603-5688-20_NLMIMAGE10_000E8024.jpg,image/images/gallery/original/00603-5688-20_RXNAVIMAGE10_000E8024.jpg,image/images/gallery/original/00603-5688-20_NLMIMAGE10_000E8024.jpg
00603-5689-20,312832,Risperidone 3 MG Oral Tablet,185618065,00603-5689-20_RXNAVIMAGE10_FD0E7ED3.jpg,00603-5689-20_NLMIMAGE10_FD0E7ED3.jpg,image/images/gallery/120/00603-5689-20_RXNAVIMAGE10_FD0E7ED3.jpg,image/images/gallery/120/00603-5689-20_NLMIMAGE10_FD0E7ED3.jpg,image/images/gallery/300/00603-5689-20_RXNAVIMAGE10_FD0E7ED3.jpg,image/images/gallery/300/00603-5689-20_NLMIMAGE10_FD0E7ED3.jpg,image/images/gallery/600/00603-5689-20_RXNAVIMAGE10_FD0E7ED3.jpg,image/images/gallery/600/00603-5689-20_NLMIMAGE10_FD0E7ED3.jpg,image/images/gallery/800/00603-5689-20_RXNAVIMAGE10_FD0E7ED3.jpg,image/images/gallery/800/00603-5689-20_NLMIMAGE10_FD0E7ED3.jpg,image/images/gallery/1024/00603-5689-20_RXNAVIMAGE10_FD0E7ED3.jpg,image/images/gallery/1024/00603-5689-20_NLMIMAGE10_FD0E7ED3.jpg,image/images/gallery/original/00603-5689-20_RXNAVIMAGE10_FD0E7ED3.jpg,image/images/gallery/original/00603-5689-20_NLMIMAGE10_FD0E7ED3.jpg
00603-4593-21,259966,Methylprednisolone 4 MG Oral Tablet,185623904,00603-4593-21_RXNAVIMAGE10_7E12BF45.jpg,00603-4593-21_NLMIMAGE10_7E12BF45.jpg,image/images/gallery/120/00603-4593-21_RXNAVIMAGE10_7E12BF45.jpg,image/images/gallery/120/00603-4593-21_NLMIMAGE10_7E12BF45.jpg,image/images/gallery/300/00603-4593-21_RXNAVIMAGE10_7E12BF45.jpg,image/images/gallery/300/00603-4593-21_NLMIMAGE10_7E12BF45.jpg,image/images/gallery/600/00603-4593-21_RXNAVIMAGE10_7E12BF45.jpg,image/images/gallery/600/00603-4593-21_NLMIMAGE10_7E12BF45.jpg,image/images/gallery/800/00603-4593-21_RXNAVIMAGE10_7E12BF45.jpg,image/images/gallery/800/00603-4593-21_NLMIMAGE10_7E12BF45.jpg,image/images/gallery/1024/00603-4593-21_RXNAVIMAGE10_7E12BF45.jpg,image/images/gallery/1024/00603-4593-21_NLMIMAGE10_7E12BF45.jpg,image/images/gallery/original/00603-4593-21_RXNAVIMAGE10_7E12BF45.jpg,image/images/gallery/original/00603-4593-21_NLMIMAGE10_7E12BF45.jpg
68462-0190-05,198014,Naproxen 500 MG Oral Tablet,185623895,68462-0190-05_RXNAVIMAGE10_7B12BD95.jpg,68462-0190-05_NLMIMAGE10_7B12BD95.jpg,image/images/gallery/120/68462-0190-05_RXNAVIMAGE10_7B12BD95.jpg,image/images/gallery/120/68462-0190-05_NLMIMAGE10_7B12BD95.jpg,image/images/gallery/300/68462-0190-05_RXNAVIMAGE10_7B12BD95.jpg,image/images/gallery/300/68462-0190-05_NLMIMAGE10_7B12BD95.jpg,image/images/gallery/600/68462-0190-05_RXNAVIMAGE10_7B12BD95.jpg,image/images/gallery/600/68462-0190-05_NLMIMAGE10_7B12BD95.jpg,image/images/gallery/800/68462-0190-05_RXNAVIMAGE10_7B12BD95.jpg,image/images/gallery/800/68462-0190-05_NLMIMAGE10_7B12BD95.jpg,image/images/gallery/1024/68462-0190-05_RXNAVIMAGE10_7B12BD95.jpg,image/images/gallery/1024/68462-0190-05_NLMIMAGE10_7B12BD95.jpg,image/images/gallery/original/68462-0190-05_RXNAVIMAGE10_7B12BD95.jpg,image/images/gallery/original/68462-0190-05_NLMIMAGE10_7B12BD95.jpg
62037-0830-10,866427,24 HR metoprolol succinate 25 MG Extended Release Oral Tablet,185623879,62037-0830-10_RXNAVIMAGE10_7512BA95.jpg,62037-0830-10_NLMIMAGE10_7512BA95.jpg,image/images/gallery/120/62037-0830-10_RXNAVIMAGE10_7512BA95.jpg,image/images/gallery/120/62037-0830-10_NLMIMAGE10_7512BA95.jpg,image/images/gallery/300/62037-0830-10_RXNAVIMAGE10_7512BA95.jpg,image/images/gallery/300/62037-0830-10_NLMIMAGE10_7512BA95.jpg,image/images/gallery/600/62037-0830-10_RXNAVIMAGE10_7512BA95.jpg,image/images/gallery/600/62037-0830-10_NLMIMAGE10_7512BA95.jpg,image/images/gallery/800/62037-0830-10_RXNAVIMAGE10_7512BA95.jpg,image/images/gallery/800/62037-0830-10_NLMIMAGE10_7512BA95.jpg,image/images/gallery/1024/62037-0830-10_RXNAVIMAGE10_7512BA95.jpg,image/images/gallery/1024/62037-0830-10_NLMIMAGE10_7512BA95.jpg,image/images/gallery/original/62037-0830-10_RXNAVIMAGE10_7512BA95.jpg,image/images/gallery/original/62037-0830-10_NLMIMAGE10_7512BA95.jpg
31722-0213-05,312941,Sertraline 50 MG Oral Tablet,185623819,31722-0213-05_RXNAVIMAGE10_6012B075.jpg,31722-0213-05_NLMIMAGE10_6012B075.jpg,image/images/gallery/120/31722-0213-05_RXNAVIMAGE10_6012B075.jpg,image/images/gallery/120/31722-0213-05_NLMIMAGE10_6012B075.jpg,image/images/gallery/300/31722-0213-05_RXNAVIMAGE10_6012B075.jpg,image/images/gallery/300/31722-0213-05_NLMIMAGE10_6012B075.jpg,image/images/gallery/600/31722-0213-05_RXNAVIMAGE10_6012B075.jpg,image/images/gallery/600/31722-0213-05_NLMIMAGE10_6012B075.jpg,image/images/gallery/800/31722-0213-05_RXNAVIMAGE10_6012B075.jpg,image/images/gallery/800/31722-0213-05_NLMIMAGE10_6012B075.jpg,image/images/gallery/1024/31722-0213-05_RXNAVIMAGE10_6012B075.jpg,image/images/gallery/1024/31722-0213-05_NLMIMAGE10_6012B075.jpg,image/images/gallery/original/31722-0213-05_RXNAVIMAGE10_6012B075.jpg,image/images/gallery/original/31722-0213-05_NLMIMAGE10_6012B075.jpg
16729-0005-17,312961,Simvastatin 20 MG Oral Tablet,185623803,16729-0005-17_RXNAVIMAGE10_5A12AD75.jpg,16729-0005-17_NLMIMAGE10_5A12AD75.jpg,image/images/gallery/120/16729-0005-17_RXNAVIMAGE10_5A12AD75.jpg,image/images/gallery/120/16729-0005-17_NLMIMAGE10_5A12AD75.jpg,image/images/gallery/300/16729-0005-17_RXNAVIMAGE10_5A12AD75.jpg,image/images/gallery/300/16729-0005-17_NLMIMAGE10_5A12AD75.jpg,image/images/gallery/600/16729-0005-17_RXNAVIMAGE10_5A12AD75.jpg,image/images/gallery/600/16729-0005-17_NLMIMAGE10_5A12AD75.jpg,image/images/gallery/800/16729-0005-17_RXNAVIMAGE10_5A12AD75.jpg,image/images/gallery/800/16729-0005-17_NLMIMAGE10_5A12AD75.jpg,image/images/gallery/1024/16729-0005-17_RXNAVIMAGE10_5A12AD75.jpg,image/images/gallery/1024/16729-0005-17_NLMIMAGE10_5A12AD75.jpg,image/images/gallery/original/16729-0005-17_RXNAVIMAGE10_5A12AD75.jpg,image/images/gallery/original/16729-0005-17_NLMIMAGE10_5A12AD75.jpg
16729-0006-17,198211,Simvastatin 40 MG Oral Tablet,185623796,16729-0006-17_RXNAVIMAGE10_5812AC25.jpg,16729-0006-17_NLMIMAGE10_5812AC25.jpg,image/images/gallery/120/16729-0006-17_RXNAVIMAGE10_5812AC25.jpg,image/images/gallery/120/16729-0006-17_NLMIMAGE10_5812AC25.jpg,image/images/gallery/300/16729-0006-17_RXNAVIMAGE10_5812AC25.jpg,image/images/gallery/300/16729-0006-17_NLMIMAGE10_5812AC25.jpg,image/images/gallery/600/16729-0006-17_RXNAVIMAGE10_5812AC25.jpg,image/images/gallery/600/16729-0006-17_NLMIMAGE10_5812AC25.jpg,image/images/gallery/800/16729-0006-17_RXNAVIMAGE10_5812AC25.jpg,image/images/gallery/800/16729-0006-17_NLMIMAGE10_5812AC25.jpg,image/images/gallery/1024/16729-0006-17_RXNAVIMAGE10_5812AC25.jpg,image/images/gallery/1024/16729-0006-17_NLMIMAGE10_5812AC25.jpg,image/images/gallery/original/16729-0006-17_RXNAVIMAGE10_5812AC25.jpg,image/images/gallery/original/16729-0006-17_NLMIMAGE10_5812AC25.jpg
57664-0377-18,835603,tramadol hydrochloride 50 MG Oral Tablet,185623760,57664-0377-18_RXNAVIMAGE10_4D12A685.jpg,57664-0377-18_NLMIMAGE10_4D12A685.jpg,image/images/gallery/120/57664-0377-18_RXNAVIMAGE10_4D12A685.jpg,image/images/gallery/120/57664-0377-18_NLMIMAGE10_4D12A685.jpg,image/images/gallery/300/57664-0377-18_RXNAVIMAGE10_4D12A685.jpg,image/images/gallery/300/57664-0377-18_NLMIMAGE10_4D12A685.jpg,image/images/gallery/600/57664-0377-18_RXNAVIMAGE10_4D12A685.jpg,image/images/gallery/600/57664-0377-18_NLMIMAGE10_4D12A685.jpg,image/images/gallery/800/57664-0377-18_RXNAVIMAGE10_4D12A685.jpg,image/images/gallery/800/57664-0377-18_NLMIMAGE10_4D12A685.jpg,image/images/gallery/1024/57664-0377-18_RXNAVIMAGE10_4D12A685.jpg,image/images/gallery/1024/57664-0377-18_NLMIMAGE10_4D12A685.jpg,image/images/gallery/original/57664-0377-18_RXNAVIMAGE10_4D12A685.jpg,image/images/gallery/original/57664-0377-18_NLMIMAGE10_4D12A685.jpg
00024-5800-90,855174,levocetirizine dihydrochloride 5 MG Oral Tablet [Xyzal],185623728,00024-5800-90_RXNAVIMAGE10_4112A085.jpg,00024-5800-90_NLMIMAGE10_4112A085.jpg,image/images/gallery/120/00024-5800-90_RXNAVIMAGE10_4112A085.jpg,image/images/gallery/120/00024-5800-90_NLMIMAGE10_4112A085.jpg,image/images/gallery/300/00024-5800-90_RXNAVIMAGE10_4112A085.jpg,image/images/gallery/300/00024-5800-90_NLMIMAGE10_4112A085.jpg,image/images/gallery/600/00024-5800-90_RXNAVIMAGE10_4112A085.jpg,image/images/gallery/600/00024-5800-90_NLMIMAGE10_4112A085.jpg,image/images/gallery/800/00024-5800-90_RXNAVIMAGE10_4112A085.jpg,image/images/gallery/800/00024-5800-90_NLMIMAGE10_4112A085.jpg,image/images/gallery/1024/00024-5800-90_RXNAVIMAGE10_4112A085.jpg,image/images/gallery/1024/00024-5800-90_NLMIMAGE10_4112A085.jpg,image/images/gallery/original/00024-5800-90_RXNAVIMAGE10_4112A085.jpg,image/images/gallery/original/00024-5800-90_NLMIMAGE10_4112A085.jpg
68382-0053-01,855302,Warfarin Sodium 2 MG Oral Tablet,185623719,68382-0053-01_RXNAVIMAGE10_3D129ED4.jpg,68382-0053-01_NLMIMAGE10_3D129ED4.jpg,image/images/gallery/120/68382-0053-01_RXNAVIMAGE10_3D129ED4.jpg,image/images/gallery/120/68382-0053-01_NLMIMAGE10_3D129ED4.jpg,image/images/gallery/300/68382-0053-01_RXNAVIMAGE10_3D129ED4.jpg,image/images/gallery/300/68382-0053-01_NLMIMAGE10_3D129ED4.jpg,image/images/gallery/600/68382-0053-01_RXNAVIMAGE10_3D129ED4.jpg,image/images/gallery/600/68382-0053-01_NLMIMAGE10_3D129ED4.jpg,image/images/gallery/800/68382-0053-01_RXNAVIMAGE10_3D129ED4.jpg,image/images/gallery/800/68382-0053-01_NLMIMAGE10_3D129ED4.jpg,image/images/gallery/1024/68382-0053-01_RXNAVIMAGE10_3D129ED4.jpg,image/images/gallery/1024/68382-0053-01_NLMIMAGE10_3D129ED4.jpg,image/images/gallery/original/68382-0053-01_RXNAVIMAGE10_3D129ED4.jpg,image/images/gallery/original/68382-0053-01_NLMIMAGE10_3D129ED4.jpg
68382-0052-01,855288,Warfarin Sodium 1 MG Oral Tablet,185623712,68382-0052-01_RXNAVIMAGE10_3B129D84.jpg,68382-0052-01_NLMIMAGE10_3B129D84.jpg,image/images/gallery/120/68382-0052-01_RXNAVIMAGE10_3B129D84.jpg,image/images/gallery/120/68382-0052-01_NLMIMAGE10_3B129D84.jpg,image/images/gallery/300/68382-0052-01_RXNAVIMAGE10_3B129D84.jpg,image/images/gallery/300/68382-0052-01_NLMIMAGE10_3B129D84.jpg,image/images/gallery/600/68382-0052-01_RXNAVIMAGE10_3B129D84.jpg,image/images/gallery/600/68382-0052-01_NLMIMAGE10_3B129D84.jpg,image/images/gallery/800/68382-0052-01_RXNAVIMAGE10_3B129D84.jpg,image/images/gallery/800/68382-0052-01_NLMIMAGE10_3B129D84.jpg,image/images/gallery/1024/68382-0052-01_RXNAVIMAGE10_3B129D84.jpg,image/images/gallery/1024/68382-0052-01_NLMIMAGE10_3B129D84.jpg,image/images/gallery/original/68382-0052-01_RXNAVIMAGE10_3B129D84.jpg,image/images/gallery/original/68382-0052-01_NLMIMAGE10_3B129D84.jpg
68382-0055-01,855324,Warfarin Sodium 4 MG Oral Tablet,185623696,68382-0055-01_RXNAVIMAGE10_35129A84.jpg,68382-0055-01_NLMIMAGE10_35129A84.jpg,image/images/gallery/120/68382-0055-01_RXNAVIMAGE10_35129A84.jpg,image/images/gallery/120/68382-0055-01_NLMIMAGE10_35129A84.jpg,image/images/gallery/300/68382-0055-01_RXNAVIMAGE10_35129A84.jpg,image/images/gallery/300/68382-0055-01_NLMIMAGE10_35129A84.jpg,image/images/gallery/600/68382-0055-01_RXNAVIMAGE10_35129A84.jpg,image/images/gallery/600/68382-0055-01_NLMIMAGE10_35129A84.jpg,image/images/gallery/800/68382-0055-01_RXNAVIMAGE10_35129A84.jpg,image/images/gallery/800/68382-0055-01_NLMIMAGE10_35129A84.jpg,image/images/gallery/1024/68382-0055-01_RXNAVIMAGE10_35129A84.jpg,image/images/gallery/1024/68382-0055-01_NLMIMAGE10_35129A84.jpg,image/images/gallery/original/68382-0055-01_RXNAVIMAGE10_35129A84.jpg,image/images/gallery/original/68382-0055-01_NLMIMAGE10_35129A84.jpg
68382-0059-01,855296,Warfarin Sodium 10 MG Oral Tablet,185623687,68382-0059-01_RXNAVIMAGE10_311298D4.jpg,68382-0059-01_NLMIMAGE10_311298D4.jpg,image/images/gallery/120/68382-0059-01_RXNAVIMAGE10_311298D4.jpg,image/images/gallery/120/68382-0059-01_NLMIMAGE10_311298D4.jpg,image/images/gallery/300/68382-0059-01_RXNAVIMAGE10_311298D4.jpg,image/images/gallery/300/68382-0059-01_NLMIMAGE10_311298D4.jpg,image/images/gallery/600/68382-0059-01_RXNAVIMAGE10_311298D4.jpg,image/images/gallery/600/68382-0059-01_NLMIMAGE10_311298D4.jpg,image/images/gallery/800/68382-0059-01_RXNAVIMAGE10_311298D4.jpg,image/images/gallery/800/68382-0059-01_NLMIMAGE10_311298D4.jpg,image/images/gallery/1024/68382-0059-01_RXNAVIMAGE10_311298D4.jpg,image/images/gallery/1024/68382-0059-01_NLMIMAGE10_311298D4.jpg,image/images/gallery/original/68382-0059-01_RXNAVIMAGE10_311298D4.jpg,image/images/gallery/original/68382-0059-01_NLMIMAGE10_311298D4.jpg
68382-0064-10,855312,Warfarin Sodium 2.5 MG Oral Tablet,185623680,68382-0064-10_RXNAVIMAGE10_2F129784.jpg,68382-0064-10_NLMIMAGE10_2F129784.jpg,image/images/gallery/120/68382-0064-10_RXNAVIMAGE10_2F129784.jpg,image/images/gallery/120/68382-0064-10_NLMIMAGE10_2F129784.jpg,image/images/gallery/300/68382-0064-10_RXNAVIMAGE10_2F129784.jpg,image/images/gallery/300/68382-0064-10_NLMIMAGE10_2F129784.jpg,image/images/gallery/600/68382-0064-10_RXNAVIMAGE10_2F129784.jpg,image/images/gallery/600/68382-0064-10_NLMIMAGE10_2F129784.jpg,image/images/gallery/800/68382-0064-10_RXNAVIMAGE10_2F129784.jpg,image/images/gallery/800/68382-0064-10_NLMIMAGE10_2F129784.jpg,image/images/gallery/1024/68382-0064-10_RXNAVIMAGE10_2F129784.jpg,image/images/gallery/1024/68382-0064-10_NLMIMAGE10_2F129784.jpg,image/images/gallery/original/68382-0064-10_RXNAVIMAGE10_2F129784.jpg,image/images/gallery/original/68382-0064-10_NLMIMAGE10_2F129784.jpg
68382-0054-01,855318,Warfarin Sodium 3 MG Oral Tablet,185623671,68382-0054-01_RXNAVIMAGE10_2B1295D4.jpg,68382-0054-01_NLMIMAGE10_2B1295D4.jpg,image/images/gallery/120/68382-0054-01_RXNAVIMAGE10_2B1295D4.jpg,image/images/gallery/120/68382-0054-01_NLMIMAGE10_2B1295D4.jpg,image/images/gallery/300/68382-0054-01_RXNAVIMAGE10_2B1295D4.jpg,image/images/gallery/300/68382-0054-01_NLMIMAGE10_2B1295D4.jpg,image/images/gallery/600/68382-0054-01_RXNAVIMAGE10_2B1295D4.jpg,image/images/gallery/600/68382-0054-01_NLMIMAGE10_2B1295D4.jpg,image/images/gallery/800/68382-0054-01_RXNAVIMAGE10_2B1295D4.jpg,image/images/gallery/800/68382-0054-01_NLMIMAGE10_2B1295D4.jpg,image/images/gallery/1024/68382-0054-01_RXNAVIMAGE10_2B1295D4.jpg,image/images/gallery/1024/68382-0054-01_NLMIMAGE10_2B1295D4.jpg,image/images/gallery/original/68382-0054-01_RXNAVIMAGE10_2B1295D4.jpg,image/images/gallery/original/68382-0054-01_NLMIMAGE10_2B1295D4.jpg
51672-4031-01,855324,Warfarin Sodium 4 MG Oral Tablet,185623664,51672-4031-01_RXNAVIMAGE10_29129484.jpg,51672-4031-01_NLMIMAGE10_29129484.jpg,image/images/gallery/120/51672-4031-01_RXNAVIMAGE10_29129484.jpg,image/images/gallery/120/51672-4031-01_NLMIMAGE10_29129484.jpg,image/images/gallery/300/51672-4031-01_RXNAVIMAGE10_29129484.jpg,image/images/gallery/300/51672-4031-01_NLMIMAGE10_29129484.jpg,image/images/gallery/600/51672-4031-01_RXNAVIMAGE10_29129484.jpg,image/images/gallery/600/51672-4031-01_NLMIMAGE10_29129484.jpg,image/images/gallery/800/51672-4031-01_RXNAVIMAGE10_29129484.jpg,image/images/gallery/800/51672-4031-01_NLMIMAGE10_29129484.jpg,image/images/gallery/1024/51672-4031-01_RXNAVIMAGE10_29129484.jpg,image/images/gallery/1024/51672-4031-01_NLMIMAGE10_29129484.jpg,image/images/gallery/original/51672-4031-01_RXNAVIMAGE10_29129484.jpg,image/images/gallery/original/51672-4031-01_NLMIMAGE10_29129484.jpg
